time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
455100,0.055300703197112,0.00019205862244575655,0.015014203498111556,0.03455480966556479,0.0018586512265699184,0.018044712709425426,0.044508876250425544,0.013049845049778241,0.031187727157785616,0.018177852908230818,0.016722577818590878,0.09248103966922372,0.009411201978053896,0.021432418606863735,0.0024174979997297896,0.005495561336104515,0.003239829541136885,0.06406229589455847,0.06434790637439392,0.029487142837432145,0.030004493019653466,0.04619936567998195,0.12230669416022266,0.06098020006369609,0.004398909611104784,0.005766526352843471,0.006181309412973235,0.012194028919118693,0.010479523921276268
455400,0.047996565149055925,0.00026788751254258614,0.008809937409608892,0.028481816773137325,0.002628415243634663,0.013723539658606398,0.03283009651492108,0.010129723095190002,0.02474088178837519,0.013911494576312577,0.009343472265427977,0.07229759815687231,0.010174532864397179,0.0217421997728664,0.002145562357590336,0.004361167180100267,0.002346721203032587,0.0456823938850377,0.04630896660918893,0.0201242402344306,0.022487432267141116,0.03434583518674117,0.10680116321287159,0.04183368993328429,0.0035521343127484784,0.004618888391334508,0.005150258591982038,0.0097229678103119,0.007857957942853488
455700,0.06938661671142654,0.00033771127603898776,0.013603054262247838,0.039947165973465815,0.0020790295123305214,0.019507898936232948,0.04676847986251431,0.01430842237020613,0.03449734078903077,0.019857855542056768,0.015750327439903344,0.10313430963768866,0.015114663884482127,0.029475863038008754,0.00293329212817639,0.006154671878135787,0.003376067316153808,0.06602615557108038,0.06913333634106777,0.029449763363842862,0.03321358155718457,0.05066551801333219,0.14703653500471603,0.06109997865841876,0.00490148151671832,0.006068130329708765,0.007057382401839618,0.013694031210953028,0.011220191364742504
456000,0.028235949676918892,0.0002917330106768645,0.018925993760426252,0.03551277263901653,0.010213600922902799,0.021147432726074555,0.054881773310150095,0.01409360013031602,0.03347133713675987,0.017009762982418408,0.024767655109620534,0.0811242506006522,0.005490929209528872,0.0067674345900101684,0.001571578212370639,0.004572179030347456,0.003995383312485501,0.07583092016849946,0.06423034935534133,0.041121531225478236,0.024228101149802228,0.0458645184519213,0.09851882651950916,0.07002929687776316,0.004839756734007494,0.008162847198150303,0.006462366440018741,0.01240627509675818,0.01159893242330412
456300,0.08672435278767665,0.00043445618690185484,0.014924561199599395,0.04224827997380487,0.0042791893115747826,0.022023119319150908,0.051651181533166834,0.015656351447731254,0.03742886344408447,0.02234636367698073,0.017969490503084273,0.12049589789717885,0.021610405635335894,0.034666893999784065,0.0033236436394687985,0.006975164814711832,0.0036223548319185284,0.07178981971896548,0.0857582239074759,0.030223016772112032,0.040365263637909266,0.06090952216980838,0.16106987048308952,0.07214332057173323,0.00515220681035089,0.005667986702235339,0.0074116308990426205,0.014810163963659306,0.012605274185062854
456600,0.0715496082289988,0.000335942223593122,0.012136269026207458,0.027771278230808605,0.006969390115102669,0.015394779848179496,0.0350742087978162,0.011732714658144516,0.027962089219059294,0.018554563495385423,0.019177064225210927,0.09627858138339462,0.01909970404678063,0.021107280473863455,0.002530082618726226,0.005786340129674272,0.002839327929699209,0.055592094634015154,0.06369976137354172,0.025401783553341772,0.03529485743930394,0.04690846508737678,0.12387482298614572,0.058398745386938344,0.00376863446527409,0.00387699239474415,0.005450133522359124,0.011048829307867436,0.009483312448914205
456900,0.06940718262004708,0.00020620412614391626,0.011268485770656866,0.03425664194482181,0.0028644665336088337,0.01914639085896397,0.04398004488525231,0.013745488160544994,0.033029411743903836,0.018787217793097,0.022392887738192258,0.09978818531278222,0.015772943663165506,0.02463921614618414,0.0025792096323655755,0.005681029672096827,0.00335824248146821,0.0621751375998727,0.07248304741516165,0.03146962513959295,0.03496390718407838,0.051088253121342575,0.13728741647362597,0.06495759935059908,0.0045785599587233605,0.005688625431410799,0.006532377615108942,0.012819289504221842,0.011004543024981217
457200,0.09216095786208456,0.0004924471527445462,0.0168591896932071,0.04938824496452554,0.0015449306257906414,0.025808464495710837,0.06158637018522484,0.018411429007919367,0.04439281335730527,0.025304822640798363,0.01736714348948709,0.13482811806249373,0.020854225563269324,0.04004515149298271,0.0038809498935563624,0.007922608533021958,0.004233645006927134,0.08364376588696842,0.09144168276995401,0.03515673872957592,0.04376470255888876,0.06691755373726949,0.1889024303222726,0.08093389381626537,0.0062748105811323285,0.007713033519991086,0.009056238363264413,0.017499246739284047,0.014536845839231205
457500,0.07288556690995307,0.0005722092608451135,0.01774394538283275,0.029904116354416033,0.007749022589081278,0.01785528503847189,0.04489674638397645,0.0131406599553614,0.03149864020899429,0.02106336893513827,0.005540516183742739,0.106643094364955,0.017925523579954472,0.02517130023382208,0.003205955376031966,0.006849464163472874,0.002961244688123088,0.0660671801731425,0.0590130392185273,0.020573142629132235,0.03635391375638619,0.04972323747470142,0.13734920191669175,0.05917991721782556,0.004454828939238098,0.00509086015751592,0.006546174852090303,0.01261583259898913,0.01029525812006682
457800,0.08222975807528599,0.00038103777722398036,0.016730615741842314,0.04851409851802657,0.0019222168736519052,0.024616082307211684,0.05929268643220098,0.017752129027620356,0.04274490187837188,0.024012982100124702,0.019059069889379998,0.12575506333897835,0.016847669707210855,0.03597308560340906,0.0035503937989176393,0.00740928511355321,0.00418671754351152,0.08173865207662345,0.08585816585300421,0.03649079098695296,0.0403718124694592,0.06253315462745235,0.17793234353667486,0.07735557494284251,0.006084496105344783,0.007784325220633548,0.008714070952592579,0.01684929744538266,0.013996718285994802
458100,0.07472263079819896,0.00016594396601732342,0.023911009917043202,0.051581541899253125,0.00374510873201217,0.029116792308819583,0.07302615933983247,0.020401176088377326,0.0487247199418519,0.02703284155060004,0.02550264481008213,0.1369745840575689,0.009029808948689322,0.028815177108889145,0.0034856946164580904,0.008038219348982523,0.005138047460960138,0.10140107868003412,0.09647918890242124,0.047101815895750576,0.043835314712936224,0.07037863157234625,0.17935451981981743,0.09601463588644776,0.006957753924289989,0.009929693224407288,0.009689903374784592,0.018777605546119958,0.016429057147661297
458400,0.07690284230543654,8.693716910102012e-05,0.030282060644935882,0.07180932725778888,0.01476616886881743,0.039110199971453596,0.09906135973403707,0.026131709389829894,0.0625215621695574,0.03189762026554632,0.03404182067384198,0.16234986619161162,0.002390918243627027,0.033953842572856274,0.003851401586565828,0.009102750796458281,0.006800335186817108,0.13111944906879813,0.12661266462102105,0.06463126242022099,0.04734399679221468,0.08820825266101195,0.21216209689891485,0.12218764590092235,0.008982113165565409,0.013700590961150283,0.012301480330890513,0.023699868644357025,0.021250967748216
458700,0.12885889886876356,0.0009886495189093125,0.016123942861028695,0.058524308797196056,0.005553931701449244,0.02681718585960624,0.061583520327886276,0.020436653041549846,0.049614919770171184,0.030391457272131106,0.013315564513703748,0.16491736892731268,0.03640026777607375,0.059238005072586475,0.005236336469153002,0.009993308890727803,0.004264623387754796,0.08682855642980769,0.10347104520004535,0.031286807959929774,0.0542786219589928,0.07644973020158119,0.24122148118446773,0.08339485248124845,0.006946134694310047,0.007013598693362155,0.010341327076389462,0.020170554567975785,0.01582839036200312
459000,0.06691976268430722,0.0003381386877592263,0.026144295308384358,0.05855402156003464,0.010647221936949336,0.03541922889584015,0.08759365283965082,0.023547764379294733,0.05657010843849264,0.02896060024884406,0.0433098571473991,0.14538548640143745,0.0005758781038380789,0.018985408261599446,0.00297270831890728,0.007969589018600232,0.006495611342359098,0.11958283569303774,0.11768256732243998,0.06640498869322187,0.04568206879230985,0.0805723025625511,0.1829537675362829,0.1190915155821557,0.008000776691325484,0.012763717173115197,0.010847689973438435,0.02082032214006091,0.019374433491847753
459300,0.08456101666016735,0.0002790371544492132,0.037467895989806266,0.08324787937009148,0.017315574822170277,0.04746532309001594,0.12071617269570822,0.031102140310864,0.0741103712283433,0.03739013545879999,0.04426606855712123,0.18968359096111698,0.0007587553352124132,0.03363960519715903,0.0042067596655286366,0.010451879502241468,0.008278666416565272,0.1590153223673525,0.15257137995921255,0.07999933234573575,0.05545013906719021,0.10625515882836822,0.23842408482154553,0.15017010883343573,0.01061335113592321,0.016600113923438187,0.014393552636228435,0.02779910151788556,0.02555569917056033
459600,0.10753520595645938,5.4354787401678095e-05,0.03238130290902319,0.07960788246894168,0.010509096724469202,0.042826044962389176,0.10587272526811375,0.029896868977438373,0.07115857846984142,0.03818916612979706,0.044894351378673036,0.1942395695306729,0.012752851416635735,0.041261890780447175,0.00473894433416433,0.01109336213406209,0.007677045421182527,0.14633985929442161,0.14435972348643134,0.07383843956004199,0.061687727127619496,0.10341087737819521,0.259662192881855,0.1390532952502923,0.010155110350950736,0.014492814880092908,0.014082842022929754,0.02747256806190279,0.024104771152558158
459900,0.10413377927632439,0.0004128467228170507,0.03226992913934623,0.07954108063970722,0.00936498245231121,0.047329401405775684,0.11427577590372806,0.03174999665690592,0.07574205796395717,0.03906882179990845,0.06424235304916692,0.20097554039293186,0.007904618135327723,0.031178596007407577,0.004090391607959987,0.010760660859268967,0.008663422102017648,0.1566269183661788,0.1687242613529918,0.08966959440257227,0.06616908597369076,0.11261082436130465,0.25465740812033033,0.1625503100934509,0.010571237487809526,0.015934268015477926,0.014339046840106562,0.028209709445100373,0.02622312539145355
460200,0.1271508855761141,0.0008671587581758899,0.01229295011067677,0.03370473115258932,0.01950012342071261,0.020395375976804075,0.04222469062456469,0.015862835988016855,0.03933211621127697,0.028221204877340256,0.020111877040328352,0.15104329713406628,0.04042386533007658,0.03685843477001782,0.004343045423439662,0.009292324251305217,0.0035267490710566562,0.06950221140428425,0.09085641562595015,0.027115997135737757,0.056400535674896446,0.06761000974633902,0.19982783513429325,0.07984962039390808,0.00512828436178836,0.004367051809552436,0.007817733923928927,0.01520502890719655,0.012595139802158428
460500,0.17388889992493972,0.0018205004278968318,0.0010725220789638001,0.023643031252731816,0.041619154082745524,0.012178742857344105,0.01672607346343824,0.01226367896410352,0.030491951171072174,0.026913214229494997,0.0008168425729948581,0.15672270954667056,0.06957116095852456,0.06462965745951266,0.005736868853958299,0.010067886232071999,0.0014826949474695539,0.035470421760358306,0.07684842655281443,0.0019357878509467241,0.06512136506948707,0.06207779660302748,0.23169273248127809,0.05074406169292445,0.003787107901196407,0.000895201797661116,0.006666107500571172,0.013473280042873625,0.008916576149765376
460800,0.09746912456153467,0.0002647215290849658,0.028902549138905442,0.06637680161863813,0.00824116578967704,0.03404708422838354,0.084564814215625,0.02481632879850082,0.059535903763517695,0.03429329556038141,0.03378426231869014,0.17120795919409915,0.014060534196453034,0.036555799286517754,0.0044044087941585985,0.010258856585984688,0.00629211370954863,0.12322763560359817,0.1173604594695874,0.058988016018730605,0.05448154500673752,0.08510644841231141,0.2287412617465776,0.1145744319248223,0.008462306315699664,0.011632402345092885,0.011852870428199935,0.023107267200138892,0.019881968280756723
461100,0.1677044499727529,0.0005557775299891432,0.02933270627583795,0.07915320850985808,0.010022956865917365,0.04422259515613547,0.10219257509385926,0.031557180521204486,0.0753724748970015,0.04484485712848851,0.0501936352076342,0.23777422346972799,0.03990780711511377,0.056675321553889546,0.0060759742488016855,0.013629328367308347,0.007727165628857335,0.14670661368970173,0.17296691567535305,0.07066559539379114,0.08352921447290385,0.12227612199203719,0.31356863390551126,0.15276653726740363,0.010318485520578236,0.012025652635429651,0.014710305306515181,0.02938474348533049,0.025539480683676175
461400,0.13179348896982646,0.0002666359117924344,0.024973328695466535,0.06031344906311631,0.009306236762114395,0.036024199596944584,0.08262869439123932,0.02605452869056535,0.06231000041680801,0.03750639071667905,0.05105264302813595,0.1956802746400257,0.028986214944794142,0.03722586863191424,0.004629799904705578,0.01117969575650335,0.00667175585327584,0.12375171253848549,0.14446388460574866,0.06509595833911419,0.07107496596930218,0.1000024941795985,0.24983125835869657,0.13508293498368573,0.0084376127364294,0.010378922882061659,0.011866035486804094,0.023828246435989797,0.02133289529563598
461700,0.167088907477698,0.0005111783814299997,0.03256018947743655,0.09538843299871758,0.001682744540111969,0.04873922328604152,0.11462116210828555,0.03570359822691671,0.08553301231918198,0.04862793017630196,0.05613085090326564,0.25465652487576307,0.03410802711472627,0.06584645246943666,0.006622139640924729,0.014653531174658951,0.00875899297175664,0.16464970859021122,0.18577135254418664,0.08298776580319611,0.08594947383394924,0.12831018592791565,0.3509972551861793,0.16634958793034826,0.011934761459137633,0.015007374955757768,0.016861538858854885,0.03346960018095757,0.028643757209280807
