time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769,Flow_p227,Flow_p235
588000,0.139129060461741,0.004572628194750905,0.09029154302344722,0.19823301536652593,0.2594571590674306,0.004752422726070904,0.02689069148663492,0.02287325294849296,0.08173351439694443,0.04645458341487796,0.2048463451010747,2.9846319149717786,0.3847105056952387,0.010146298507272888,0.008458149666552117,0.015295551348906145,0.01682055568604568,0.018910250544550422,0.2754590726163215,0.24866903882882951,0.21870091338776376,0.2299359611983931,0.14581503726392242,0.2450515535556903,0.34721467121980965,0.007127580800755595,0.015628566938623578,0.01318333094779689,0.024689151173078017,0.018952823275839137,3.100638382139283,4.902852526635294
588300,0.092384887455907,0.0018564680280448442,0.13217479065303905,0.11741202095662118,0.2845650379139215,0.04006501916084915,0.08791124766237601,0.04053224033897607,0.12180482674530424,0.03291343572480088,0.1357223697700647,4.937109650141295,0.3529850665812333,0.11253982629740023,0.08029242847524642,0.01412736638008738,0.011421422060962527,0.023975132130701127,0.4031701445443545,0.40364481202229996,0.22582676737494012,0.2116169807459798,0.2274143779970217,0.03220780685314395,0.44213324534562304,0.013771438785099122,0.03498134758166316,0.021411897842924077,0.043660709824543176,0.03484924200526507,4.661326851499964,5.126322794385245
588600,0.19663731771596815,0.004746296367095226,0.06289660541070674,0.2138256821506488,0.21691935369537418,0.024276508640603822,0.07116671884077874,0.010873644194873577,0.04689603130474751,0.04303476147590857,0.19904554623079918,1.7814099150463356,0.32145776538246906,0.029746236434959883,0.047376725331318426,0.012489971469037187,0.015785592011404503,0.013039604233384239,0.1731192102002339,0.11958184839401298,0.17340128288637402,0.19997153947055324,0.08354338483663781,0.2559056123028114,0.24725211180824402,0.0027013822095582896,0.004627374554210917,0.006528584348785671,0.010766818706755998,0.00855630794007567,1.9867997402522721,4.001291884664844
588900,0.08125380329905596,0.003123993674485348,0.08975212488321205,0.17599135767221696,0.2590109212798595,0.006705553707654133,0.0003458831171201382,0.02619260576459226,0.08733313951417898,0.0406032920143673,0.20089696805255386,3.290757257625714,0.3572090808542896,0.03272323840490543,0.008649942874185967,0.013438918857922033,0.014409120904772976,0.01983883079851978,0.28981087490961954,0.29084042177897373,0.2255601747302407,0.2182756006393376,0.16472237435374382,0.17796356862063334,0.36242206916805486,0.008240795053133354,0.019299116505550273,0.014123121272220374,0.027784575153454227,0.022208752291234646,2.978375821602735,4.357070969497799
589200,0.07392428745491486,0.003253485306444759,0.08271574365026169,0.14031313502277243,0.23434361883424515,0.008937844781293336,0.00814966731884681,0.024642516491091726,0.07990631901762413,0.03543174848547892,0.16228631596778342,3.0441529084570327,0.32110907221501606,0.029781193125110406,0.024268699837257657,0.012898686109593882,0.012694201611942901,0.017219881718055774,0.26196009000240394,0.27644194383805853,0.18555599038659665,0.19436821366164736,0.15844098791981054,0.16278679999454937,0.3190724058939409,0.007757867507038441,0.01715138664879845,0.013293939558444379,0.027569125530959582,0.020706424442572313,2.9689406989636655,4.087963392387207
589500,0.03861361110570982,0.0032738025134833038,0.0948439736894855,0.15494884872386905,0.2570281374178336,0.012340809580216217,0.017656563182214313,0.028182223805480078,0.09117521078415791,0.03721684185305918,0.1663185788197339,3.6070471897297907,0.34341742245543827,0.049644821589986066,0.03204279907625107,0.013844134761285432,0.013325147053031117,0.019159218273344436,0.2965364422160732,0.293626698318981,0.20394090797774567,0.20872238960966172,0.166545172012313,0.14431788798041367,0.3596855804828465,0.009173625680027442,0.02197820087847191,0.015361964666404049,0.03043503423076288,0.023786771172169097,3.4444022184412764,4.556392187399955
589800,0.04761634086718658,0.0031213704846280166,0.07698074596038396,0.14046252188081354,0.21042808545256264,0.005551913574308287,0.004404049981069136,0.021099480148890848,0.07006547923865014,0.031651923709461016,0.1326741086184242,2.7789205411883664,0.2823889991438904,0.03275216533876346,0.016877512557343266,0.011600404208316206,0.011464318329345247,0.01481231451478493,0.23121632794514113,0.21189274776855882,0.15790797559805014,0.17160368004162052,0.12427450912002769,0.13112394082727974,0.2837321222556852,0.0068461423408905375,0.01642438261566781,0.01175658159256443,0.02249606108054536,0.01769826950019393,2.757692413112206,3.7928454202124233
590100,0.03506923400718165,0.004703926546667958,0.13734372899112657,0.1588939438959187,0.3507957989621602,0.0355605565938788,0.07406542845837549,0.04393524592264697,0.1357022359116371,0.04225733942367782,0.14043310077892102,5.6035342847614835,0.4410499973339057,0.10360710321613453,0.1006374562064849,0.019854734122965567,0.015401289471355994,0.02471325428347626,0.42299377309024067,0.4385492458396527,0.22111315753438987,0.2614025723617246,0.25059736078526385,0.1186473555310883,0.491626473216769,0.01489879804479699,0.036350299527015295,0.024224022280478152,0.04835206604630571,0.03715123703182854,5.479474786245768,6.28583085202323
590400,0.14008632682461553,0.003412279318879996,0.07764868067066288,0.18917230562084342,0.23404803563462195,0.0064713332058659034,0.03190010831183798,0.019839557819175013,0.0710870068668612,0.04264953771641444,0.21697660072420177,2.5116681851666947,0.3451336420014073,0.0025206543654050506,0.0230424130386524,0.012600686385987103,0.015194451975212075,0.017944238588867734,0.24643439426457547,0.2275018598694345,0.2211515268351647,0.21140152140488766,0.13273584035962216,0.2254717409442577,0.3171004383752347,0.005911520626867173,0.012759990196833826,0.01095831672311931,0.021116197625318023,0.01653471721502342,2.424156138733327,4.142151745023573
590700,0.10027262498524436,0.003557591685314776,0.07378183294562746,0.1730784792003135,0.23269469313840574,0.0014669540866307784,0.016729415331283803,0.019830516972014323,0.06871869359945748,0.036967631851545946,0.1718849086014771,2.7055247698417517,0.31657474827494525,0.015299596719486885,0.00013883392963975894,0.012341320141246115,0.013362159728146139,0.015628619027879154,0.22814360456262506,0.22422749000705267,0.1795045881452353,0.19474626405843765,0.13011595868315595,0.17404375053784094,0.3010689135357012,0.006018813660908506,0.013845547791447643,0.010779499681973448,0.020479698693485204,0.01670794937910358,2.5158080019235514,3.8874938882856678
591000,0.3084340325751498,0.005216184532407908,0.023170156582956736,0.24437542630234077,0.17209466610653124,0.049075185065973415,0.13470545438383397,0.0024309105504087825,0.013241359539186703,0.04460136810869386,0.22607240463638334,0.23619863404789854,0.28845547282047335,0.08880499152386534,0.10409943391540111,0.010388285322100899,0.016506273293472873,0.008174250053727405,0.062331797865219585,0.009925782949189,0.1528601080277383,0.18203823185049117,0.01765347065596501,0.338594777395393,0.15794804771646653,0.002189818863605808,0.008249213019396961,0.00034242847089416273,0.004516230963552914,0.002914917673990658,0.3811151772691017,2.9383096844522516
591300,0.23958101445993663,0.004789396406742696,0.05412405007373877,0.22268315023921303,0.21249433649673932,0.0296177277866434,0.08807915258145016,0.009620467112419817,0.045561905196386476,0.04638686569531103,0.2315998376074475,1.4583979195058028,0.33704831047615613,0.046153096019970974,0.06262737152255937,0.01261456645838166,0.016901218586333755,0.013753656285068416,0.16464810385451045,0.12489499458669684,0.19601554115473618,0.20840897227036947,0.07901235331551248,0.3095256257081189,0.2479820991331252,0.0021636457775358053,0.00237110010334618,0.0060074485293171165,0.010104963212945961,0.007354637684279908,1.6067370451381886,3.863124496877634
591600,0.09650445425162957,0.003297386654203649,0.06805153417523968,0.14406726792050506,0.19258564739262596,0.003495584282028119,0.01886442318576087,0.017298333230918672,0.06043454785190505,0.0338144039781767,0.15342055417636402,2.2547381803202917,0.2805348952203346,0.009869412442924386,0.003449548462896246,0.01119802690557492,0.012224313325887692,0.014011951952177526,0.20506204064129463,0.18130854289086784,0.1633388262714064,0.17008013059008675,0.10773107519661096,0.17554251702053136,0.256188455899661,0.005369959739056185,0.011717723005133962,0.00980625980719907,0.01903706239811953,0.014256452880353265,2.3759720859602522,3.669084457704208
591900,0.08172082795810098,0.003230575588112572,0.08922422615052028,0.15530220475582723,0.23546992880434914,0.006111484111052334,0.0012917174293392009,0.02488882297872408,0.08275049116794264,0.03887607400285731,0.18044963896255695,3.0373899693187383,0.3373604608861882,0.028616872401684645,0.009657833950740269,0.013204985977473882,0.013857260416365591,0.018680203999153377,0.2790543972038151,0.26074726765153855,0.20834215995778038,0.20325218396577327,0.15393715735856972,0.18263010635021004,0.33150532614630634,0.007976283436008202,0.017968911579792746,0.013879694959342714,0.02767677160135662,0.0207370039165653,3.0898753532296297,4.41675749524381
592200,0.04811174644191141,0.004299180994145502,0.10302195309716211,0.16264734654841817,0.2905435411530064,0.01625115101577279,0.025912315481143366,0.031634778946290965,0.10130099242035584,0.04003731203342653,0.1582220714727356,4.066323790758716,0.38069158120735835,0.053209441787466005,0.05028781386788239,0.016352686269307526,0.014559010057432431,0.020009824073646598,0.321365470186727,0.33018017644223363,0.198770388780261,0.22903202288100744,0.19248643306487878,0.16241034017534162,0.38925099870363766,0.01034015988965109,0.0240963946868078,0.017498024730421946,0.034863880942587855,0.026553983686561367,3.98069643381585,5.097753856163759
592500,0.18044438609102542,0.003916508529464124,0.051453187439499004,0.17801075167848524,0.18637554317135852,0.018593351316091855,0.05858307961941733,0.009967568367436286,0.042407248131588915,0.037413359006869484,0.1785905371766745,1.493839303829624,0.2836484546585254,0.028765898804458345,0.04004843163193783,0.010714170037722681,0.013636429113638826,0.011788696868357817,0.15257567008488593,0.13154926673963985,0.1556846869132542,0.17358062328241886,0.08346246487209186,0.2293535131801434,0.21980038979938143,0.002434796210295076,0.003781048034298351,0.005788509468054315,0.010026780603872965,0.008073998814467132,1.5470726074692847,3.2765668431757895
592800,0.20572907097819382,0.00417221487893471,0.06202831358004346,0.20605049453487112,0.22728664910815155,0.018222390575722613,0.06240322020692446,0.014799223257639937,0.05847102599886256,0.04510289981766391,0.23228112522576794,1.9579098187971944,0.34720082763024607,0.02726895075579705,0.042383792526671016,0.012802568516185886,0.016247312622461152,0.015964735333746205,0.20242020879201306,0.18788556771086462,0.21146241336762728,0.21389833702011884,0.11255966633499526,0.2806825818844345,0.28388744582517944,0.003947993372740655,0.006794717442211606,0.008450259121588033,0.015993930442697035,0.011978150180425473,1.9287018215095995,3.9420975139319374
593100,0.24392046429472458,0.00720325464250493,0.060115257104151,0.25654803622327194,0.29775669296753904,0.025733851603980895,0.08045313359540529,0.015014542450785484,0.06170575487711005,0.05032056284829878,0.21309046111988295,2.6518145560188593,0.40870885487775155,0.03342391795450794,0.01653882929139172,0.01760396976431622,0.01894238565905937,0.013656255409024709,0.18431119009352415,0.20170384872105984,0.16997606976489976,0.2527024032465661,0.1199550855311955,0.31458739470304664,0.3142727565463659,0.0037338550336727394,0.006301004129866783,0.008667593378554272,0.014873021731240499,0.012156427822013427,2.4772110525828888,4.6791275061804
593400,0.01481393027368938,0.004684525616212909,0.11755713661848688,0.15555802860637158,0.30709981032244116,0.022083915494945927,0.04207535669527829,0.03699643999538438,0.116610937481326,0.04171721327828948,0.15211354449466086,4.6566273756390615,0.4055503013728341,0.07350961454224603,0.07160688189606645,0.018293401665644637,0.015226907241228105,0.02210655318793897,0.364882539847045,0.35290983171293533,0.21269003111928697,0.24208996932935634,0.20692989903049863,0.16594702821553398,0.4242243003528898,0.012538432484802797,0.029501071756016017,0.02100518999699119,0.042040667142167365,0.030694796383571088,4.803460726808982,5.837964988148832
593700,0.04571169391816454,0.002395195825585006,0.07495023250639576,0.13194991537293532,0.20905213975412096,0.011295770139668093,0.013875309322955331,0.023551590246171372,0.07784222770949611,0.032194124063799734,0.15082237026884115,2.8376613765715675,0.29194065556203697,0.03642972681900147,0.016510280088553486,0.011255295981001723,0.011404560246660367,0.016922087672035957,0.25126375074530927,0.25340342329432985,0.18432284606583238,0.17462688696956974,0.14173247752125206,0.13957605202687517,0.3053513553702061,0.0077473322691758995,0.018449353279770264,0.013147809328550863,0.02542043404885419,0.019874053983016893,2.6091863510845923,3.6139525506623706
594000,0.11710912380015515,0.0036940815830703855,0.06718443814433783,0.16775125258255486,0.22480466785959408,0.0029852095894327135,0.022072823060348412,0.01961416141048744,0.0690339947172589,0.0377934551559278,0.17880883567558215,2.552580420567171,0.3199225600918538,0.008622574622179968,0.001556474244168271,0.012652595998254412,0.01366941401693822,0.015701512378640814,0.2214800558547836,0.22258016826079086,0.18464385240253023,0.1947349152378095,0.1264771920309471,0.20430165383150722,0.2955017451937536,0.006030940563995557,0.013199792750114625,0.011050254883038235,0.021198033382518133,0.016277424714196798,2.4080338220646125,3.8375382679371115
594300,0.2069576029288882,0.006356615384049746,0.04752228299560102,0.20767478063304878,0.2591563747397956,0.01723065630403653,0.05961141919167545,0.015057115823161382,0.059457250536830486,0.042753200171894434,0.17549042296981554,2.433018310762499,0.359201427393522,0.02499964873977234,0.00023358733154310585,0.015934338304418816,0.01614926351886936,0.012122586414776038,0.1643701676618079,0.20261937656181317,0.1436433320283541,0.21826343991707375,0.11593836424654569,0.28078701897951674,0.27957191739584886,0.004086912032363443,0.007112646183038862,0.008944745418709488,0.01584084933395502,0.012204484327966725,2.1863209071053213,3.965782385764271
594600,0.1726247107187291,0.004518095181680337,0.050704775058314056,0.1843370746029862,0.21039283859900593,0.016158861964107984,0.05374170829079361,0.01301806793878768,0.05171803581597345,0.03860367788579566,0.17844379652573394,1.924701180616946,0.30668100073867066,0.02012758692725214,0.022164608493305593,0.012432720958535981,0.014218119488809577,0.01247948928924103,0.16440501156658627,0.15691171798356152,0.15865817158331197,0.188146877719646,0.09427553880927775,0.2414890353221395,0.24657365244308238,0.0035988125816572847,0.006669207867069815,0.0077349758470077745,0.013717442098574395,0.010484058461393886,1.8561031981592022,3.5355330021605402
